交易日期,產品名稱,加權平均價(元/公斤),總交易量(公斤)
2025/05/18,蕹菜,29.43,175.0
2025/05/18,薑,35.0,36.0
2025/05/18,薯蕷,42.15732110091743,545.0
2025/05/18,蘆筍,130.35042857142858,280.0
2025/05/18,蘿蔔,6.044212910532276,2649.0
2025/05/18,虎豆,65.68,38.0
2025/05/18,豌豆,64.44666666666667,90.0
2025/05/18,辣椒,29.34660194174757,1545.0
2025/05/18,隼人瓜,4.0,200.0
2025/05/18,青江白菜,10.83,1257.0
2025/05/18,青花苔,27.81,688.0
2025/05/18,青蔥,22.52531514581373,1063.0
2025/05/18,韭菜,53.957157894736845,380.0
2025/05/18,香茅,25.0,26.0
2025/05/18,馬鈴薯,18.8379347826087,2208.0
2025/05/18,黃秋葵,50.21,574.0
2025/05/20,九層塔,17.71,258.0
2025/05/20,其他,54.64,902.0
2025/05/20,冬瓜,9.26,2093.0
2025/05/20,包心白菜,11.772574877067502,4474.0
2025/05/20,南瓜,16.650372881355935,7080.0
2025/05/20,大蒜,73.29356076759062,469.0
2025/05/20,小白菜,9.797845358286136,4061.0
2025/05/20,巴西利,90.0,10.0
2025/05/20,扁蒲,3.3911913357400723,1108.0
2025/05/20,敏豆,49.90995698924731,1860.0
2025/05/20,杏鮑菇,13.6,90.0
2025/05/20,毛豆,30.0,13.0
2025/05/20,油菜,15.93310344827586,580.0
2025/05/20,洋蔥,19.14,2100.0
2025/05/20,濕木耳,35.52,126.0
2025/05/20,濕香菇,85.0,162.0
2025/05/20,熟筍,92.9,14.0
2025/05/20,玉米,9.36982983843245,5818.0
2025/05/20,球莖甘藍,3.72,79.0
2025/05/20,甘藍,7.147366798767063,6813.0
2025/05/20,甘藷,27.148004410143333,907.0
2025/05/20,甘藷葉,12.28,640.0
2025/05/20,甜椒,22.76059084194978,3385.0
2025/05/20,番茄,26.99414662084765,5238.0
2025/05/20,皇宮菜,17.71,106.0
2025/05/20,竹筍,45.03,1500.0
2025/05/20,絲瓜,13.328608585324591,9458.0
2025/05/20,胡瓜,8.41,4882.0
2025/05/20,胡蘿蔔,11.130000000000004,5990.0
2025/05/20,芋,38.0,150.0
2025/05/20,芥菜,8.87,486.0
2025/05/20,芥藍菜,16.899431500465983,2146.0
2025/05/20,芫荽,82.64,106.0
2025/05/20,花椰菜,47.5,773.0
2025/05/20,花胡瓜,23.027275559331635,7062.0
2025/05/20,芹菜,30.79710930442637,1107.0
2025/05/20,苦瓜,27.884005021971124,3186.0
2025/05/20,茄子,14.146074685193224,2303.0
2025/05/20,茭白筍,70.48377697841725,556.0
2025/05/20,莧菜,25.0,75.0
2025/05/20,菜豆,22.64,87.0
2025/05/20,菠菜,56.57175,800.0
2025/05/20,萊豆,88.0,125.0
2025/05/20,萵苣菜,11.982043910088866,3826.0
2025/05/20,落花生,25.0,60.0
2025/05/20,蕨菜,50.0,10.0
2025/05/20,蕹菜,25.0,600.0
2025/05/20,薯蕷,35.05367088607595,395.0
2025/05/20,蘆筍,127.67414141414142,198.0
2025/05/20,蘿蔔,12.21313175810973,2497.0
2025/05/20,虎豆,73.0,12.0
2025/05/20,豌豆,67.14285714285714,112.0
2025/05/20,辣椒,26.83184074457084,1934.0
2025/05/20,隼人瓜,6.4850265486725664,565.0
2025/05/20,青江白菜,8.96,2010.0
2025/05/20,青花苔,49.57,575.0
2025/05/20,青蔥,22.706012601260127,1111.0
2025/05/20,韭菜,50.67854545454545,330.0
2025/05/20,香茅,16.1,50.0
2025/05/20,馬鈴薯,19.190963455149504,2408.0
2025/05/20,鵲豆,15.0,8.0
2025/05/20,黃秋葵,40.5,2658.0
2025/05/21,九層塔,12.23,167.0
2025/05/21,其他,50.41,700.0
2025/05/21,冬瓜,6.38,925.0
2025/05/21,包心白菜,8.224844175491679,3305.0
2025/05/21,南瓜,15.938030091515431,6447.0
2025/05/21,大蒜,68.32375690607734,724.0
2025/05/21,小白菜,10.394832565284178,3255.0
2025/05/21,巴西利,100.0,7.0
2025/05/21,扁蒲,3.151132075471698,530.0
2025/05/21,敏豆,41.93106075216972,1037.0
2025/05/21,杏鮑菇,43.31000000000001,1583.0
2025/05/21,毛豆,39.0,13.0
2025/05/21,油菜,15.2,300.0
2025/05/21,洋菇,15.0,21.0
2025/05/21,洋蔥,22.740222717149223,1796.0
2025/05/21,濕木耳,36.65,102.0
2025/05/21,濕香菇,80.67,108.0
2025/05/21,玉米,9.582096584216725,3396.0
2025/05/21,球莖甘藍,3.0,100.0
2025/05/21,甘藍,7.821969028717044,10203.0
2025/05/21,甘藷,29.94814285714286,980.0
2025/05/21,甘藷葉,14.02,410.0
2025/05/21,甜椒,19.499089425587464,3064.0
2025/05/21,番茄,27.60399136483569,4169.0
2025/05/21,百合,200.0,20.0
2025/05/21,皇宮菜,15.72,128.0
2025/05/21,竹筍,48.28,1216.0
2025/05/21,紅鳳菜,20.0,16.0
2025/05/21,絲瓜,14.1501623686724,4188.0
2025/05/21,胡瓜,7.97,2978.0
2025/05/21,胡蘿蔔,12.487748851454825,6530.0
2025/05/21,芋,35.0,120.0
2025/05/21,芥菜,6.96,168.0
2025/05/21,芥藍菜,24.68278276481149,1671.0
2025/05/21,芫荽,63.74,294.0
2025/05/21,花椰菜,29.27,709.0
2025/05/21,花胡瓜,19.800942581666423,6949.0
2025/05/21,芹菜,26.33507433742728,1547.0
2025/05/21,苦瓜,23.4332245681382,2084.0
